2025-12-22 15:34:00.935 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[系統] 已存入 300 筆歷史數據
2025-12-23 10:02:48.919 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 48.00
2025-12-23 10:02:48.925 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 48.00
2025-12-23 10:02:48.931 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 48.00
2025-12-23 10:02:48.936 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 48.00
2025-12-23 10:02:48.941 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 48.00
2025-12-23 10:02:48.946 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 48.00
2025-12-23 10:02:48.951 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 48.00
2025-12-23 10:02:48.957 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 48.00
2025-12-23 10:02:48.962 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 48.00
2025-12-23 10:02:48.968 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 48.00
2025-12-23 10:02:48.973 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 48.00
2025-12-23 10:02:48.978 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 48.00
2025-12-23 10:02:48.984 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 48.00
2025-12-23 10:02:49.782 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[控制成功] 2 (Index:2) => 17 @ Addr:40002
2025-12-23 10:02:49.839 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[控制成功] AO (Index:10) => 18 @ Addr:40010
2025-12-23 10:02:49.990 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 49.00
2025-12-23 10:02:49.998 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 49.00
2025-12-23 10:02:50.004 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 49.00
2025-12-23 10:02:50.009 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 49.00
2025-12-23 10:02:50.015 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 49.00
2025-12-23 10:02:50.020 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 49.00
2025-12-23 10:02:50.026 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 49.00
2025-12-23 10:02:50.031 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 49.00
2025-12-23 10:02:50.037 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 49.00
2025-12-23 10:02:50.042 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 49.00
2025-12-23 10:02:50.047 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 49.00
2025-12-23 10:02:50.053 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 49.00
2025-12-23 10:02:50.059 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 49.00
2025-12-23 10:02:50.064 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 49.00
2025-12-23 10:02:50.069 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 49.00
2025-12-23 10:02:50.075 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 49.00
2025-12-23 10:02:50.080 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 49.00
2025-12-23 10:02:50.086 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 49.00
2025-12-23 10:02:50.092 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 49.00
2025-12-23 10:02:50.097 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 49.00
2025-12-23 10:02:50.797 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[控制成功] 1 (Index:1) => 18 @ Addr:40001
2025-12-23 10:02:51.103 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 51.00
2025-12-23 10:02:51.110 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 51.00
2025-12-23 10:02:51.116 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 51.00
2025-12-23 10:02:51.122 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 51.00
2025-12-23 10:02:51.128 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 51.00
2025-12-23 10:02:51.133 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 51.00
2025-12-23 10:02:51.139 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 51.00
2025-12-23 10:02:51.144 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 51.00
2025-12-23 10:02:51.150 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 51.00
2025-12-23 10:02:51.155 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 51.00
2025-12-23 10:02:51.161 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 51.00
2025-12-23 10:02:51.166 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 51.00
2025-12-23 10:02:51.172 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 51.00
2025-12-23 10:02:51.177 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 51.00
2025-12-23 10:02:51.182 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 51.00
2025-12-23 10:02:51.188 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 51.00
2025-12-23 10:02:51.194 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 51.00
2025-12-23 10:02:51.199 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 51.00
2025-12-23 10:02:51.204 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 51.00
2025-12-23 10:02:51.210 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 51.00
2025-12-23 10:02:51.813 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[控制成功] 2 (Index:2) => 18 @ Addr:40002
2025-12-23 10:02:52.217 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 52.00
2025-12-23 10:02:52.223 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 52.00
2025-12-23 10:02:52.230 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 52.00
2025-12-23 10:02:52.235 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 52.00
2025-12-23 10:02:52.241 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 52.00
2025-12-23 10:02:52.246 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 52.00
2025-12-23 10:02:52.252 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 52.00
2025-12-23 10:02:52.258 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 52.00
2025-12-23 10:02:52.263 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 52.00
2025-12-23 10:02:52.268 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 52.00
2025-12-23 10:02:52.274 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 52.00
2025-12-23 10:02:52.279 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 52.00
2025-12-23 10:02:52.285 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 52.00
2025-12-23 10:02:52.290 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 52.00
2025-12-23 10:02:52.295 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 52.00
2025-12-23 10:02:52.301 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 52.00
2025-12-23 10:02:52.306 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 52.00
2025-12-23 10:02:52.311 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 52.00
2025-12-23 10:02:52.317 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 52.00
2025-12-23 10:02:52.322 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 52.00
2025-12-23 10:02:52.827 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[控制成功] AO (Index:10) => 19 @ Addr:40010
2025-12-23 10:02:53.328 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 53.00
2025-12-23 10:02:53.334 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 53.00
2025-12-23 10:02:53.341 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 53.00
2025-12-23 10:02:53.348 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 53.00
2025-12-23 10:02:53.355 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 53.00
2025-12-23 10:02:53.362 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 53.00
2025-12-23 10:02:53.368 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 53.00
2025-12-23 10:02:53.374 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 53.00
2025-12-23 10:02:53.380 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 53.00
2025-12-23 10:02:53.386 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 53.00
2025-12-23 10:02:53.392 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 53.00
2025-12-23 10:02:53.398 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 53.00
2025-12-23 10:02:53.404 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 53.00
2025-12-23 10:02:53.410 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 53.00
2025-12-23 10:02:53.416 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 53.00
2025-12-23 10:02:53.422 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 53.00
2025-12-23 10:02:53.428 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 53.00
2025-12-23 10:02:53.434 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 53.00
2025-12-23 10:02:53.439 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 53.00
2025-12-23 10:02:53.445 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 53.00
2025-12-23 10:02:53.843 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[控制成功] 1 (Index:1) => 19 @ Addr:40001
2025-12-23 10:02:54.452 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 54.00
2025-12-23 10:02:54.459 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 54.00
2025-12-23 10:02:54.464 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 54.00
2025-12-23 10:02:54.470 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 54.00
2025-12-23 10:02:54.475 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 54.00
2025-12-23 10:02:54.481 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 54.00
2025-12-23 10:02:54.487 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 54.00
2025-12-23 10:02:54.493 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 54.00
2025-12-23 10:02:54.498 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 54.00
2025-12-23 10:02:54.504 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 54.00
2025-12-23 10:02:54.509 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 54.00
2025-12-23 10:02:54.515 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 54.00
2025-12-23 10:02:54.520 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 54.00
2025-12-23 10:02:54.525 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 54.00
2025-12-23 10:02:54.531 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 54.00
2025-12-23 10:02:54.536 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 54.00
2025-12-23 10:02:54.542 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 54.00
2025-12-23 10:02:54.548 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 54.00
2025-12-23 10:02:54.554 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 54.00
2025-12-23 10:02:54.560 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 54.00
2025-12-23 10:02:54.859 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[控制成功] 2 (Index:2) => 19 @ Addr:40002
2025-12-23 10:02:55.566 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 55.00
2025-12-23 10:02:55.573 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 55.00
2025-12-23 10:02:55.579 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 55.00
2025-12-23 10:02:55.584 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 55.00
2025-12-23 10:02:55.590 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 55.00
2025-12-23 10:02:55.595 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 55.00
2025-12-23 10:02:55.601 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 55.00
2025-12-23 10:02:55.606 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 55.00
2025-12-23 10:02:55.611 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 55.00
2025-12-23 10:02:55.617 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 55.00
2025-12-23 10:02:55.623 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 55.00
2025-12-23 10:02:55.628 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 55.00
2025-12-23 10:02:55.634 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 55.00
2025-12-23 10:02:55.639 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 55.00
2025-12-23 10:02:55.644 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 55.00
2025-12-23 10:02:55.650 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 55.00
2025-12-23 10:02:55.655 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 55.00
2025-12-23 10:02:55.660 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 55.00
2025-12-23 10:02:55.665 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 55.00
2025-12-23 10:02:55.671 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 55.00
2025-12-23 10:02:55.875 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[控制成功] AO (Index:10) => 21 @ Addr:40010
2025-12-23 10:02:56.678 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 56.00
2025-12-23 10:02:56.685 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 56.00
2025-12-23 10:02:56.691 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 56.00
2025-12-23 10:02:56.697 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 56.00
2025-12-23 10:02:56.702 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 56.00
2025-12-23 10:02:56.708 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 56.00
2025-12-23 10:02:56.713 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 56.00
2025-12-23 10:02:56.718 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 56.00
2025-12-23 10:02:56.724 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 56.00
2025-12-23 10:02:56.729 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 56.00
2025-12-23 10:02:56.734 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 56.00
2025-12-23 10:02:56.740 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 56.00
2025-12-23 10:02:56.745 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 56.00
2025-12-23 10:02:56.750 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 56.00
2025-12-23 10:02:56.756 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 56.00
2025-12-23 10:02:56.761 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 56.00
2025-12-23 10:02:56.767 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 56.00
2025-12-23 10:02:56.773 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 56.00
2025-12-23 10:02:56.780 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 56.00
2025-12-23 10:02:56.785 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 56.00
2025-12-23 10:02:56.890 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[控制成功] 1 (Index:1) => 21 @ Addr:40001
2025-12-23 10:02:57.792 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 57.00
2025-12-23 10:02:57.798 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 57.00
2025-12-23 10:02:57.805 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 57.00
2025-12-23 10:02:57.810 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 57.00
2025-12-23 10:02:57.816 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 57.00
2025-12-23 10:02:57.821 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 57.00
2025-12-23 10:02:57.827 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 57.00
2025-12-23 10:02:57.832 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 57.00
2025-12-23 10:02:57.838 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 57.00
2025-12-23 10:02:57.843 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 57.00
2025-12-23 10:02:57.849 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 57.00
2025-12-23 10:02:57.855 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 57.00
2025-12-23 10:02:57.861 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 57.00
2025-12-23 10:02:57.866 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 57.00
2025-12-23 10:02:57.873 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 57.00
2025-12-23 10:02:57.879 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 57.00
2025-12-23 10:02:57.885 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 57.00
2025-12-23 10:02:57.892 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 57.00
2025-12-23 10:02:57.898 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 57.00
2025-12-23 10:02:57.904 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 57.00
